feature1,feature2,feature3,label
0,292,930,0
0,294,13111,0
0,231,1545,0
0,303,2239,0
0,200,271733,0
0,257,750,0
0,145,2737,0
0,301,390,0
0,350,5280,0
0,194,1619,0
0,250,828,0
0,199,296,0
0,222,38125,0
0,331,7355,0
0,286,27265,0
0,329,7765,0
0,234,6015,0
0,223,295,0
0,338,8565,0
0,228,5242,0
0,222,1600,0
0,260,373,0
0,320,1092,0
0,240,8998,0
0,148,18890,0
0,211,458,0
0,228,3200,0
0,208,1053,0
0,247,19361,0
0,217,3355,0
0,340,2032,0
0,319,261,0
0,337,909,0
0,206,17617,0
0,322,659,0
0,215,3128,0
0,195,1046,0
0,218,10191,0
0,222,311,0
0,217,2648,0
0,263,13667,0
0,200,7524,0
0,217,920,0
0,296,366,0
0,299,269,0
0,362,365,0
0,213,33924,0
0,244,602,0
0,276,3106,0
0,293,11588,0
0,243,11949,0
0,326,1484,0
0,289,722,0
0,306,1075,0
0,289,1517,0
0,207,1529,0
0,207,321,0
0,326,5989,0
0,262,23226,0
0,221,64786,0
0,274,894,0
0,190,15706,0
0,204,3815,0
0,353,350,0
0,230,397,0
0,207,2483,0
0,233,3049,0
0,192,6196,0
0,229,958,0
0,361,2642,0
0,308,1206,0
0,236,3076,0
0,229,2698,0
0,296,1227,0
0,231,313,0
0,251,568,0
0,170,389,0
0,324,1827,0
0,263,8524,0
0,352,1585,0
0,376,15203,0
0,197,365,0
0,214,15818,0
0,380,2488,0
0,239,12183,0
0,54540,8314,1
0,200,6367,0
0,295,324,0
0,224,1314,0
0,306,3222,0
0,236,22344,0
0,311,2698,0
0,200,893,0
0,249,753,0
0,232,2507,0
0,234,3248,0
0,247,1040,0
0,280,303,0
0,242,607,0
0,216,2536,0
0,238,2698,0
0,275,1274,0
0,258,2776,0
0,218,428,0
0,219,9169,0
0,293,318,0
0,319,4683,0
0,244,7969,0
0,261,4895,0
0,191,3733,0
0,297,329,0
0,294,1349,0
0,317,6163,0
0,330,5942,0
0,307,1132,0
0,290,6877,0
0,213,1578,0
0,337,298,0
0,291,13600,0
0,310,487,0
0,234,1075,0
0,249,3212,0
0,243,821,0
0,207,6351,0
0,333,1875,0
0,227,332,0
0,282,4390,0
0,227,1039,0
0,280,297,0
0,283,47084,0
0,208,1941,0
0,239,337,0
0,217,3048,0
0,178,3091,0
0,297,820,0
0,221,977,0
0,217,2271,0
0,218,762,0
0,352,1701,0
0,238,5167,0
0,175,14741,0
0,294,998,0
0,318,441,0
0,314,12599,0
0,335,2223,0
0,334,1394,0
0,153,14278,0
0,306,1075,0
0,356,9986,0
0,234,128,0
0,212,2531,0
0,304,4727,0
0,222,998,0
0,326,638,0
0,205,296,0
0,235,405,0
0,151,5254,0
0,239,2698,0
0,315,609,0
0,295,1674,0
0,173,7657,0
0,222,3478,0
0,194,5864,0
0,263,3437,0
0,222,886,0
0,302,96955,0
0,222,1449,0
0,210,1792,0
0,315,4080,0
0,275,1065,0
0,303,269,0
0,318,2698,0
0,306,365,0
0,213,540,0
0,245,9974,0
0,279,2693,0
0,223,6569,0
0,215,633,0
0,211,2318,0
0,222,2259,0
0,258,7479,0
0,347,2245,0
0,314,9586,0
0,236,853,0
0,339,1475,0
0,309,1293,0
0,242,392,0
0,337,788,0
0,327,1342,0
0,222,1413,0
0,309,9745,0
0,354,3211,0
0,221,656,0
0,212,3692,0
0,205,396,0
0,310,263,0
0,212,174,0
0,318,6565,0
0,198,261,0
0,223,617,0
0,307,1240,0
0,148,14506,0
0,223,1680,0
0,201,622,0
0,231,27576,0
0,202,310,0
0,261,336,0
0,249,1193,0
0,315,10319,0
0,283,2411,0
0,248,1392,0
0,247,1818,0
0,198,2964,0
0,243,73870,0
0,195,9384,0
0,211,3184,0
0,286,948,0
0,244,1230,0
0,326,1040,0
0,322,2308,0
0,321,327,0
0,217,1431,0
0,299,2782,0
0,209,415,0
0,306,3267,0
0,207,11971,0
0,262,1527,0
0,336,2412,0
0,221,1719,0
0,212,11243,0
0,282,1202,0
0,294,1701,0
0,212,1192,0
0,215,406,0
0,208,755,0
0,260,9542,0
0,216,295,0
0,315,2168,0
0,206,936,0
0,213,11719,0
0,219,1249,0
0,304,766,0
0,320,2762,0
0,161,16224,0
0,279,1925,0
0,308,1886,0
0,270,5092,0
0,307,4517,0
0,232,1075,0
0,355,1817,0
0,253,316,0
0,144,1599,0
0,333,1431,0
0,228,667,0
0,335,739,0
0,210,1792,0
0,218,4141,0
0,260,613,0
0,314,2459,0
0,343,1065,0
0,324,1834,0
0,313,1704,0
0,329,1960,0
0,332,1240,0
0,295,12304,0
0,223,671,0
0,307,895,0
0,312,24572,0
0,305,420,0
0,250,788,0
0,303,2239,0
0,225,1625,0
0,229,14818,0
0,160,7771,0
0,263,24755,0
0,189,8673,0
0,320,1494,0
0,240,261,0
0,207,314,0
0,364,5108,0
0,219,3515,0
0,328,516,0
0,183,20736,0
0,143,10359,0
0,297,3867,0
0,231,5429,0
0,219,13464,0
0,255,14606,0
0,249,3132,0
0,287,283,0
0,316,755,0
0,315,392,0
0,184,20530,0
0,205,1343,0
0,287,19060,0
0,232,4249,0
0,302,885,0
0,296,1075,0
0,223,5537,0
0,300,576,0
0,288,940,0
0,334,928,0
0,212,1643,0
0,287,18555,0
0,160,1694,0
0,213,294,0
0,232,4797,0
0,247,1126,0
0,224,3287,0
0,209,296,0
0,334,1645,0
0,214,14189,0
0,221,455,0
0,324,271,0
0,261,2760,0
0,294,6242,0
0,300,2466,0
0,287,788,0
0,225,1425,0
0,196,3750,0
0,186,30752,0
0,202,798,0
0,196,334,0
0,227,1255,0
0,320,2280,0
0,329,261,0
0,229,3310,0
0,288,2394,0
0,205,1491,0
0,330,5422,0
0,247,281,0
0,295,1126,0
0,236,3222,0
0,244,1591,0
0,170,7761,0
0,236,19840,0
0,337,447,0
0,289,17733,0
0,218,3248,0
0,249,269,0
0,332,285,0
0,352,1738,0
0,329,1404,0
0,286,313,0
0,178,1973,0
0,213,1893,0
0,229,2239,0
0,306,622,0
0,253,1275,0
0,222,1556,0
0,224,249,0
0,225,14972,0
0,216,865,0
0,205,1718,0
0,212,616,0
0,208,412,0
0,226,61480,0
0,257,754,0
0,235,2698,0
0,252,523,0
0,190,170,0
0,382,4706,0
0,209,2531,0
0,281,1359,0
0,222,2607,0
0,211,9094,0
0,307,3158,0
0,153,34719,0
0,237,384,0
0,287,6163,0
0,211,1896,0
0,181,1628,0
0,318,1342,0
0,208,478,0
0,303,312,0
0,251,269,0
0,333,30221,0
0,235,293,0
0,294,1962,0
0,203,261,0
0,219,321,0
0,307,654,0
0,341,614,0
0,247,4115,0
0,232,2395,0
0,202,2816,0
0,247,2280,0
0,292,383,0
0,240,406,0
0,191,14741,0
0,218,392,0
0,200,716,0
0,252,3106,0
0,228,807,0
0,289,2511,0
0,209,275,0
0,316,1342,0
0,358,2994,0
0,328,4294,0
0,213,3319,0
0,202,2414,0
0,317,6956,0
0,282,1433,0
0,311,20387,0
0,312,313,0
0,300,521,0
0,218,385,0
0,332,1469,0
0,314,313,0
0,293,5683,0
0,229,1380,0
0,326,283,0
0,224,312,0
0,278,2208,0
0,202,2452,0
0,220,1112,0
0,213,2126,0
0,321,1651,0
0,219,868,0
0,288,2596,0
0,209,6479,0
0,337,255,0
0,258,6453,0
5,255,15646,0
0,250,380,0
0,296,188,0
0,222,1651,0
0,220,449,0
0,196,4055,0
0,333,261,0
0,168,5533,0
0,313,1588,0
0,210,4141,0
0,321,3675,0
0,239,4885,0
0,156,5899,0
0,305,6229,0
0,272,7692,0
0,296,2445,0
0,206,1380,0
0,213,937,0
0,318,501,0
0,296,2498,0
0,203,4032,0
0,199,7081,0
0,320,331,0
0,236,12620,0
0,201,1248,0
0,211,858,0
0,327,1587,0
0,300,10815,0
0,319,454,0
0,207,2596,0
0,211,3200,0
0,385,229,0
0,298,2320,0
0,315,1478,0
0,144,9534,0
0,324,1357,0
0,310,7104,0
0,209,896,0
0,219,4759,0
0,335,1680,0
0,339,339,0
0,292,1286,0
0,220,3211,0
0,324,271,0
0,206,582,0
0,216,2825,0
0,355,12248,0
0,223,488,0
0,294,26764,0
0,287,1013,0
0,150,435,0
0,212,8071,0
0,295,17227,0
0,296,811,0
0,214,3505,0
0,208,6329,0
0,216,12212,0
0,211,14150,0
0,208,2358,0
0,292,2367,0
0,282,2858,0
0,288,3732,0
0,245,555,0
0,265,4883,0
0,219,266,0
0,232,1380,0
0,323,8865,0
0,237,2239,0
0,232,461,0
0,294,502,0
0,234,782,0
0,216,884,0
0,222,1378,0
0,319,5470,0
0,353,273,0
0,327,3200,0
0,145,433,0
0,249,1931,0
0,324,1000,0
0,291,1792,0
0,317,486,0
0,337,1425,0
0,237,3095,0
0,326,937,0
0,343,5280,0
0,314,2698,0
0,237,788,0
0,223,742,0
0,296,396,0
0,172,15119,0
0,214,11327,0
0,204,27946,0
0,209,3409,0
0,308,18558,0
0,277,313,0
0,312,27449,0
0,204,269,0
0,306,369,0
0,207,2676,0
0,300,1192,0
0,240,896,0
0,202,6902,0
0,216,7523,0
0,325,2006,0
0,288,2055,0
0,224,1390,0
0,293,539,0
0,321,453,0
0,213,24572,0
0,235,3675,0
0,312,4375,0
0,215,1046,0
0,207,1218,0
0,396,2419,0
0,326,1406,0
0,252,9202,0
0,212,1645,0
0,206,1187,0
0,221,481,0
0,233,261,0
0,212,42774,0
0,238,375,0
0,230,6083,0
0,206,5015,0
0,263,2787,0
0,288,15096,0
0,147,14506,0
0,282,486,0
0,321,1074,0
0,217,1573,0
0,296,706,0
0,221,810,0
0,227,1164,0
0,333,1819,0
0,219,5381,0
0,288,1596,0
0,405,603,0
0,316,471,0
0,239,602,0
0,304,5302,0
0,218,2679,0
0,208,267,0
0,270,471,0
0,241,1309,0
0,198,810,0
0,308,459,0
0,295,2623,0
0,171,1948,0
0,191,934,0
0,221,1214,0
0,226,1512,0
0,318,1835,0
0,309,16869,0
0,228,891,0
0,354,5394,0
0,278,1479,0
0,281,11273,0
0,220,26202,0
0,334,468,0
0,184,288,0
0,233,11499,0
0,236,1109,0
0,217,511,0
0,361,399,0
0,327,2159,0
0,230,1600,0
0,322,11562,0
0,298,2510,0
0,283,324,0
0,221,882,0
0,233,406,0
0,230,984,0
0,291,454,0
0,208,2649,0
0,301,669,0
0,219,535,0
0,141,3842,0
0,308,2698,0
0,239,322,0
0,205,321,0
0,309,2999,0
0,192,885,0
0,227,5375,0
0,218,5279,0
0,293,882,0
0,201,2626,0
0,223,2220,0
0,273,6999,0
0,209,39245,0
0,268,13818,0
0,300,3411,0
0,287,41018,0
0,205,454,0
0,201,1784,0
0,328,1127,0
0,310,321,0
0,146,10946,0
0,289,259,0
0,204,776,0
0,307,2396,0
0,238,2277,0
0,348,4712,0
0,317,515,0
0,277,429,0
0,231,517,0
0,217,4177,0
0,223,291,0
0,316,274,0
0,354,973,0
0,184,2653,0
0,227,316,0
0,188,525,0
0,306,522,0
0,327,426,0
0,226,1075,0
0,337,1863,0
0,234,774,0
0,204,8945,0
0,256,11633,0
0,214,1587,0
0,196,5208,0
0,239,2125,0
0,298,1511,0
0,326,1081,0
0,357,1368,0
0,260,9687,0
0,223,488,0
0,255,253,0
0,341,4359,0
0,414,3533,0
0,233,2507,0
0,223,11472,0
0,209,4228,0
0,299,4555,0
0,282,10378,0
0,193,758,0
0,297,5854,0
0,235,756,0
0,318,401,0
0,220,3411,0
0,221,391,0
0,331,280,0
0,308,1075,0
0,207,341,0
0,235,1249,0
0,299,304,0
0,243,928,0
0,298,1702,0
0,222,1193,0
0,218,1745,0
0,255,2904,0
0,219,952,0
0,300,4930,0
0,316,2971,0
0,245,5399,0
0,242,565,0
0,234,24232,0
0,210,351,0
0,254,943,0
0,224,1307,0
0,497,6121,0
0,333,662,0
0,315,6008,0
0,284,189,0
0,211,321,0
0,200,1769,0
0,229,3218,0
0,306,1645,0
0,311,1102,0
0,248,1711,0
0,227,4027,0
0,334,5369,0
0,296,1075,0
0,297,703,0
0,301,1911,0
0,215,22856,0
0,307,1380,0
0,216,2603,0
0,301,2095,0
0,277,288,0
0,230,10378,0
0,220,2854,0
0,316,24860,0
0,246,1481,0
0,327,1921,0
0,341,833,0
0,314,6154,0
0,228,3754,0
0,231,2239,0
0,212,2582,0
0,330,1367,0
0,209,296,0
0,287,420,0
0,321,996,0
0,327,2073,0
0,310,2507,0
0,338,278,0
0,252,1699,0
0,322,495,0
0,321,538,0
0,235,4230,0
0,241,2033,0
0,189,438,0
0,181,7867,0
0,322,258,0
0,323,382,0
0,301,3986,0
0,233,3583,0
0,203,885,0
0,260,4428,0
0,288,7108,0
0,222,911,0
0,303,2698,0
0,230,6338,0
0,214,1327,0
0,263,306,0
0,213,1026,0
0,209,8894,0
0,309,2878,0
0,318,802,0
0,157,16617,0
0,340,1423,0
0,286,588,0
0,231,3368,0
0,216,181,0
0,242,3773,0
0,276,622,0
0,337,2999,0
0,160,31230,0
0,329,33397,0
0,278,530,0
0,212,1053,0
0,222,4483,0
0,291,1123,0
0,293,920,0
0,216,679,0
0,264,460,0
0,286,3364,0
0,213,285,0
0,159,10138,0
0,297,2120,0
0,279,7908,0
0,314,2698,0
0,193,5904,0
0,218,1092,0
0,323,426,0
0,352,173,0
0,323,3675,0
0,239,449,0
0,300,1366,0
0,288,259,0
0,317,2658,0
0,213,5989,0
0,307,9213,0
0,225,2531,0
0,300,284,0
0,327,330,0
0,230,2683,0
0,324,1545,0
0,192,3082,0
0,196,280,0
0,315,7783,0
0,236,3157,0
0,243,784,0
0,249,1645,0
0,220,2674,0
0,204,4059,0
0,237,1408,0
0,293,762,0
0,251,398,0
0,317,2989,0
0,218,434,0
0,205,1064,0
0,233,261,0
0,221,4624,0
0,197,810,0
0,232,2160,0
0,246,5687,0
0,245,2853,0
0,225,1741,0
0,310,3222,0
0,191,21310,0
0,271,23672,0
0,260,1020,0
0,334,607,0
0,228,4713,0
0,147,8871,0
0,316,597,0
0,249,2401,0
0,277,1631,0
0,266,11580,0
0,210,3127,0
0,235,2239,0
0,241,975,0
0,212,22202,0
0,216,1440,0
0,212,1674,0
0,210,3127,0
0,166,20578,0
0,220,2193,0
0,303,1353,0
0,256,1026,0
0,230,960,0
0,217,354,0
0,337,6356,0
0,308,263,0
0,332,1257,0
0,213,9766,0
0,199,392,0
0,289,7911,0
0,196,985,0
0,228,12977,0
0,285,369,0
0,211,318,0
0,239,1913,0
0,236,5790,0
0,280,395,0
0,308,2239,0
0,286,810,0
0,276,4294,0
0,289,1792,0
0,244,2202,0
0,297,1298,0
0,278,2543,0
0,348,945,0
0,208,284,0
0,283,1327,0
0,331,280,0
0,159,9541,0
0,298,1441,0
0,223,289,0
0,294,998,0
0,227,511,0
0,207,1187,0
0,295,4624,0
0,220,864,0
0,226,392,0
0,297,1044,0
0,332,344,0
0,223,309,0
0,328,486,0
0,228,7333,0
0,194,288,0
0,216,955,0
0,305,710,0
0,260,337,0
0,211,7881,0
0,215,753,0
0,254,929,0
0,227,11564,0
0,343,35817,0
0,277,605,0
0,256,285,0
0,334,1257,0
0,305,6152,0
0,230,16585,0
0,199,597,0
0,170,1508,0
0,222,310,0
0,306,1356,0
0,321,11743,0
0,247,1226,0
0,309,349,0
0,205,3026,0
0,306,576,0
0,199,691,0
0,242,753,0
0,221,1991,0
0,275,528,0
0,244,893,0
0,294,1177,0
0,288,449,0
0,182,424,0
0,238,12304,0
0,229,1875,0
0,248,3126,0
0,149,386,0
0,161,5631,0
0,188,5602,0
0,281,6158,0
0,222,488,0
0,210,392,0
0,241,2698,0
0,208,284,0
0,380,27908,0
0,244,6961,0
0,329,4556,0
0,209,8052,0
0,245,4976,0
0,281,402,0
0,221,1178,0
0,229,774,0
0,243,8222,0
0,194,535,0
0,239,1461,0
0,307,1211,0
0,278,934,0
0,342,7963,0
0,54540,8314,1
0,193,11720,0
0,268,734,0
0,228,28541,0
0,316,3091,0
0,54540,4380,1
0,213,449,0
0,278,2568,0
0,295,314,0
0,167,2506,0
0,322,1189,0
0,350,338,0
0,316,1242,0
0,212,1227,0
0,306,1065,0
0,312,1772,0
0,174,1365,0
0,329,614,0
0,309,943,0
0,253,438,0
0,308,1156,0
0,515,7281,0
0,227,362,0
0,258,2366,0
0,196,10180,0
0,155,31609,0
0,197,25519,0
0,213,294,0
0,210,762,0
0,299,9262,0
0,231,3180,0
0,138,38739,0
0,330,4425,0
0,234,920,0
0,211,25291,0
0,280,9531,0
0,368,411,0
0,166,1746,0
0,235,247,0
0,217,301,0
0,214,1721,0
0,305,1380,0
0,205,1337,0
0,210,19250,0
0,332,2103,0
0,206,671,0
0,367,267,0
0,239,477,0
0,357,7619,0
0,205,613,0
0,221,826,0
0,279,2408,0
0,185,13194,0
0,305,2507,0
0,219,1337,0
0,200,10914,0
0,237,31111,0
0,315,21544,0
0,324,849,0
0,292,10638,0
0,228,774,0
0,180,7328,0
0,255,1991,0
0,236,370,0
0,307,3581,0
0,217,3491,0
0,303,336,0
0,253,350,0
0,340,354,0
0,303,2507,0
0,281,5395,0
0,228,607,0
0,326,7355,0
0,210,5511,0
0,288,1745,0
0,257,7732,0
0,207,1242,0
0,240,3130,0
0,239,6455,0
0,226,2328,0
0,304,1240,0
0,315,511,0
0,295,3052,0
0,216,1930,0
0,205,5790,0
0,207,1954,0
0,250,5761,0
0,305,669,0
0,333,272,0
0,308,2360,0
0,337,5714,0
0,279,6271,0
0,162,6849,0
0,337,18725,0
0,298,1511,0
0,221,4063,0
0,315,788,0
0,304,3656,0
0,256,2595,0
0,223,397,0
0,208,9650,0
0,303,1907,0
0,204,2289,0
0,321,482,0
0,282,3817,0
0,202,732,0
0,200,294,0
0,231,2444,0
0,321,3355,0
0,312,2280,0
0,197,924,0
0,297,799,0
0,214,868,0
0,280,2474,0
0,233,2239,0
0,239,1537,0
0,351,1269,0
0,244,1025,0
0,210,36214,0
0,291,2816,0
0,303,3792,0
0,211,56215,0
0,196,1568,0
0,235,1658,0
0,210,2013,0
0,216,53,0
0,248,3364,0
0,204,313,0
0,354,4348,0
0,286,1773,0
0,217,1808,0
0,241,1048,0
0,205,1186,0
0,326,28198,0
0,199,462,0
0,246,10903,0
0,421,1596,0
0,163,2736,0
0,263,571,0
0,331,1846,0
0,301,828,0
0,177,957,0
0,206,50694,0
0,317,2826,0
0,308,3714,0
0,245,3876,0
0,235,11598,0
0,323,1840,0
0,214,2820,0
0,286,932,0
0,268,2838,0
0,307,1975,0
0,190,21952,0
0,231,2196,0
0,191,21250,0
0,307,398,0
0,334,261,0
0,203,227,0
0,236,7262,0
0,317,3892,0
0,298,1075,0
0,292,888,0
0,318,1446,0
0,305,2957,0
0,406,8854,0
0,233,922,0
0,312,646,0
0,245,1932,0
0,562,3132,0
0,319,838,0
0,54540,8314,1
0,318,1342,0
0,216,1726,0
0,206,2144,0
0,331,2623,0
0,354,15383,0
0,9146,118,0
0,294,3181,0
0,283,4768,0
0,309,5989,0
0,229,3624,0
0,237,1565,0
0,207,240,0
0,196,24572,0
0,298,626,0
0,278,388,0
0,258,9491,0
0,307,1762,0
0,217,1811,0
0,340,929,0
0,300,428,0
0,217,443,0
0,188,74810,0
0,216,2803,0
0,230,1473,0
0,208,3712,0
0,316,726,0
0,236,657,0
0,276,80498,0
0,196,766,0
0,234,17623,0
0,246,2304,0
0,204,64021,0
0,214,170,0
1,219,189,0
0,308,5087,0
0,230,3404,0
0,229,16319,0
0,311,397,0
0,233,184,0
0,221,3223,0
0,202,1263,0
0,232,3761,0
0,199,1223,0
0,239,468,0
0,255,6420,0
0,191,3731,0
0,341,755,0
0,190,302,0
0,208,655,0
0,212,2251,0
0,284,1685,0
0,222,2024,0
0,261,1100,0
0,202,22762,0
0,278,7712,0
0,308,1075,0
0,225,335,0
0,294,353,0
0,196,3243,0
0,234,2507,0
0,215,941,0
0,294,385,0
0,300,3485,0
0,270,872,0
0,164,7223,0
0,247,327,0
0,242,310,0
0,204,12785,0
0,325,1965,0
0,278,564,0
0,202,985,0
0,304,897,0
0,198,1213,0
0,219,1651,0
0,225,239,0
0,310,2108,0
0,218,2492,0
0,287,6329,0
0,203,844,0
0,218,482,0
0,321,1010,0
0,216,7384,0
0,277,1587,0
0,279,404,0
0,230,9813,0
0,350,282,0
0,254,1817,0
0,284,1347,0
0,177,22212,0
0,235,436,0
0,242,6094,0
0,216,439,0
0,222,1304,0
0,0,0,0
0,290,511,0
0,216,2216,0
0,278,4728,0
0,296,702,0
0,208,424,0
0,209,5057,0
0,306,2507,0
0,304,3222,0
0,301,660,0
0,255,5783,0
0,199,2055,0
0,240,1449,0
0,54540,8314,1
0,218,767,0
0,259,1976,0
0,206,396,0
0,216,2658,0
0,243,370,0
0,249,511,0
0,253,14183,0
0,290,2414,0
0,228,1359,0
0,240,1055,0
0,224,550,0
0,289,379,0
0,258,5782,0
0,262,28845,0
0,219,9685,0
0,162,8448,0
0,331,259,0
0,310,645,0
0,247,2265,0
0,235,2658,0
0,234,2507,0
0,233,12212,0
0,326,984,0
0,294,431,0
0,244,2804,0
0,238,1088,0
0,321,283,0
0,236,16055,0
0,312,4215,0
0,316,654,0
0,227,2445,0
0,320,754,0
0,298,9442,0
0,238,1109,0
0,306,309,0
0,317,2658,0
0,373,379,0
0,370,2526,0
0,187,1976,0
0,261,3834,0
0,214,310,0
0,320,739,0
0,204,940,0
0,320,426,0
0,287,948,0
0,266,691,0
0,220,2111,0
0,207,2914,0
0,218,2042,0
0,229,1040,0
63,295,128,0
0,298,9128,0
0,275,11750,0
0,154,3878,0
0,369,8890,0
0,237,2698,0
0,228,290,0
0,332,275,0
0,186,12877,0
0,258,1487,0
0,338,8354,0
0,256,10280,0
0,285,14102,0
0,234,9345,0
0,223,3103,0
0,219,426,0
0,245,321,0
0,226,652,0
0,206,1729,0
0,316,3222,0
0,304,2677,0
0,222,10227,0
0,338,819,0
0,193,8918,0
0,257,19355,0
0,297,15881,0
0,188,9317,0
0,285,25519,0
0,204,1074,0
0,207,290,0
0,319,6356,0
0,207,1426,0
0,260,1596,0
0,213,1108,0
0,224,285,0
0,216,1808,0
0,353,454,0
0,216,1111,0
0,148,5250,0
0,231,3357,0
0,336,4373,0
0,200,999,0
0,369,21108,0
0,237,1875,0
0,288,836,0
0,308,580,0
0,237,1461,0
0,286,11394,0
0,197,1346,0
0,226,428,0
0,237,15693,0
0,334,13892,0
0,222,321,0
0,320,424,0
0,225,15113,0
0,307,2223,0
0,259,837,0
0,192,2241,0
0,222,3048,0
0,272,732,0
0,234,361,0
0,199,5439,0
0,244,5916,0
0,225,296,0
0,239,2431,0
0,318,259,0
0,331,2975,0
0,308,416,0
0,210,313,0
0,263,2874,0
0,303,12605,0
0,282,338,0
0,210,621,0
48,320,273,0
0,261,545,0
0,202,732,0
0,290,2453,0
0,275,744,0
0,300,4070,0
0,337,958,0
0,334,1070,0
0,257,517,0
0,199,301,0
0,200,6329,0
0,330,3532,0
0,218,5036,0
0,217,1718,0
0,331,2619,0
0,232,2698,0
0,279,330,0
0,331,7208,0
0,300,321,0
0,204,3405,0
0,312,8352,0
0,238,2698,0
0,312,30739,0
0,222,934,0
0,188,7695,0
0,233,654,0
0,409,9830,0
0,268,8719,0
0,237,4017,0
0,279,3712,0
0,309,2698,0
0,410,7210,0
0,228,274,0
0,335,786,0
0,240,4886,0
0,312,2954,0
0,324,3461,0
0,210,2111,0
0,225,3073,0
0,222,262,0
0,206,306,0
0,300,24786,0
0,200,296,0
0,198,162,0
0,242,10958,0
0,346,1551,0
0,324,1664,0
0,172,1178,0
0,215,3071,0
0,324,12922,0
0,304,5250,0
0,143,7267,0
0,207,313,0
0,226,1075,0
0,215,2133,0
0,240,294,0
0,208,14210,0
0,246,8505,0
0,389,23636,0
0,210,808,0
0,232,6025,0
0,333,15416,0
0,466,6349,0
0,215,248,0
0,344,822,0
0,352,772,0
0,282,1490,0
0,265,34164,0
0,251,5855,0
0,219,8587,0
0,295,3867,0
0,325,1022,0
0,316,22659,0
0,292,416,0
0,288,7339,0
0,163,18275,0
0,298,312,0
0,250,80263,0
0,291,1976,0
0,259,2517,0
0,220,394,0
0,148,3687,0
0,300,3141,0
0,207,1762,0
0,197,8434,0
0,339,1696,0
0,223,2194,0
0,328,714,0
0,318,20037,0
0,215,12884,0
0,237,483,0
0,225,283,0
0,239,10882,0
0,203,25212,0
0,317,2099,0
0,326,9548,0
0,313,3191,0
0,301,1045,0
0,245,449,0
0,208,741,0
0,301,4555,0
0,234,5974,0
0,316,295,0
0,328,465,0
0,217,16423,0
0,157,10962,0
0,202,1263,0
0,233,1075,0
0,336,6715,0
0,222,314,0
0,164,3253,0
0,188,9317,0
0,241,2497,0
0,211,10609,0
0,211,2165,0
0,200,594,0
0,248,1391,0
0,215,1056,0
0,165,160,0
0,493,372,0
0,224,602,0
0,230,1534,0
0,214,2022,0
0,251,359,0
0,344,1293,0
0,175,2704,0
0,196,124,0
0,220,307,0
0,172,4678,0
0,226,10756,0
0,339,6153,0
0,306,1075,0
0,219,619,0
0,226,652,0
0,175,11144,0
0,355,3465,0
0,393,378,0
0,336,1098,0
0,214,401,0
0,414,379,0
0,164,5657,0
0,205,29026,0
0,228,1404,0
0,201,2143,0
0,215,12138,0
0,195,1645,0
0,353,346,0
0,295,7509,0
0,304,2131,0
0,230,26058,0
0,286,288,0
0,220,370,0
0,0,0,0
0,306,2543,0
0,293,2750,0
0,302,1233,0
0,233,308,0
0,210,6997,0
0,296,2698,0
0,293,687,0
0,259,1202,0
0,216,280,0
0,207,2568,0
0,208,1440,0
0,219,612,0
0,339,2761,0
0,203,15171,0
0,326,1990,0
0,189,3736,0
0,202,8926,0
0,214,978,0
0,219,579,0
0,192,296,0
0,255,406,0
0,230,1012,0
0,255,11495,0
0,230,280,0
0,285,293,0
0,237,1573,0
0,301,1075,0
0,312,1078,0
0,235,774,0
0,198,788,0
0,304,522,0
0,181,2469,0
0,309,1059,0
0,225,1103,0
0,255,10928,0
0,365,618,0
0,232,1535,0
0,224,1540,0
0,308,579,0
0,232,29072,0
0,224,753,0
0,240,5597,0
0,215,1303,0
0,198,644,0
0,286,2034,0
0,228,515,0
0,221,7251,0
0,243,3730,0
0,261,508,0
0,305,1532,0
0,289,1388,0
0,235,2153,0
0,322,3480,0
0,213,1042,0
0,260,193,0
0,289,738,0
0,194,9683,0
0,271,5014,0
0,196,32500,0
0,186,12984,0
0,212,2126,0
0,164,16307,0
0,221,2445,0
0,251,8486,0
0,173,25660,0
0,294,1432,0
0,285,1716,0
0,217,2965,0
0,337,511,0
0,331,6104,0
0,283,428,0
0,166,13072,0
0,196,1395,0
0,290,1885,0
0,161,13187,0
0,303,2239,0
0,226,7620,0
0,296,1601,0
0,212,16171,0
0,212,19761,0
0,269,1283,0
0,251,1283,0
0,293,1610,0
0,326,421,0
0,314,7333,0
0,223,770,0
0,205,187,0
0,231,2313,0
0,297,1645,0
0,225,882,0
0,231,1380,0
0,219,6992,0
0,309,888,0
0,318,2747,0
0,343,1404,0
0,342,2631,0
0,326,1869,0
0,339,1382,0
0,253,2897,0
0,323,1463,0
0,222,480,0
3,186,25290,0
0,196,3377,0
0,216,1680,0
0,224,462,0
0,235,1348,0
0,232,5166,0
0,210,409,0
0,227,321,0
0,258,1010,0
0,342,67721,0
0,216,1492,0
0,254,360,0
0,475,7270,0
0,332,468,0
0,315,373,0
0,287,502,0
0,186,4531,0
0,54540,8314,1
0,231,479,0
0,305,5241,0
0,310,20519,0
0,318,712,0
0,215,451,0
0,344,185,0
0,266,7065,0
0,233,796,0
0,204,13359,0
0,291,648,0
0,294,1721,0
0,215,53530,0
0,237,1593,0
0,217,6459,0
0,208,12346,0
0,202,1391,0
0,266,3361,0
0,323,1275,0
0,189,537,0
0,383,133,0
